Time,Size,Protocol,Source,Destination,Attack
5.34789,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.3493,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.35084,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.35243,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.35345,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.35475,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.35613,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.35763,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.35893,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.36,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.36127,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.36284,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.36425,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.36601,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.36724,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.36883,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.3704,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.37173,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.37327,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.37441,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.37558,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.37721,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.37853,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.38016,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.38164,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.38337,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.38445,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.38551,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.38668,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.38815,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.38931,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.39041,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.39178,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.39302,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.39407,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.39534,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.39648,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.39766,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.39868,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.39993,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.40144,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.40282,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.40453,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.40645,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.40763,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.40886,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.41021,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.41143,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.41263,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.41384,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.41524,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.41645,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.4175,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.41898,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.42062,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.4219,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.42304,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.42493,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.42651,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.42766,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.4296,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.43099,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.43205,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.43345,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.43526,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.43633,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.43783,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.43958,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.44104,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.4423,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.44352,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.44516,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.44627,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.44735,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.44858,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.4498,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.4513,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.45305,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.4541,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.45521,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.45665,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.45805,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.45958,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.46071,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.46183,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.4631,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.46465,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.46592,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.46784,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.46929,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.47102,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.47265,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.47373,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.47534,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.47646,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.47781,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.47902,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.4806,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.48218,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.48329,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.48506,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.4864,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.48779,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.48882,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.49003,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.49125,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.49264,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.49383,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.49519,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.49648,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.49802,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.49955,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.50065,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.50182,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.50288,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.50451,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.50592,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.50696,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.50856,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.50982,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.51127,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.5125,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.51422,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.51563,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.51694,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.51844,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.51977,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.52173,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.52281,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.52406,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.52538,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.52656,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.52788,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.52936,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.53115,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.53235,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.53371,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.53477,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.53585,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.5374,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.53882,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.54009,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.54119,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.54289,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.54428,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.54577,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.54693,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.5481,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.5495,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.55124,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.55249,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.55382,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.55532,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.5569,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.55816,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.55968,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.56111,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.56252,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.56361,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.56536,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.56689,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.56793,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.56928,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.57035,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.57177,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.57332,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.57508,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.57678,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.57814,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.57925,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.58074,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.58232,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.58357,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.58464,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.58583,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.58705,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.58836,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.58957,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.59097,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.59206,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.59342,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.59486,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.59592,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.59714,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.59833,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.59972,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.60099,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.60228,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.60378,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.60486,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.60597,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.60702,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.60824,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.60941,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.6106,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.61199,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.61313,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.61456,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.61598,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.61747,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.6187,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.61987,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.62152,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.62304,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.6244,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.62581,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.62688,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.62844,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.62988,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.63127,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.63249,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.63356,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.63471,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.63606,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.63728,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.63845,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.63951,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.64082,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.64185,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.64347,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.64481,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.6459,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.64698,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.64832,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.64935,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.65067,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.65194,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.6532,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.65504,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.65689,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.65851,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.65978,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.66111,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.66232,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.66347,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.66488,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.66626,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.66758,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.66891,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.66995,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.67116,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.67302,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.67426,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.67554,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.67711,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.67827,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.67939,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.68055,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.68183,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.68349,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.68496,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.6865,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.68797,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.68938,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.69095,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.69218,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.69334,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.69513,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.69629,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.69743,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.69916,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.70057,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.7024,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.70371,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.70504,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.70618,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.70728,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.70871,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.71012,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.71143,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.71289,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.7142,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.71581,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.71705,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.71844,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.72019,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.72121,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.72236,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.72387,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.72531,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.72686,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.72789,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.72905,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.7309,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.73236,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.73386,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.73537,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.73683,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.73843,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.73988,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.74133,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.74276,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.74425,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.74541,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.74713,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.74842,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.74976,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.75123,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.75242,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.75386,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.755,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.75608,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.75715,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.75829,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.75983,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.76143,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.76263,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.76415,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.76532,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.7671,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.76815,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.76979,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.77098,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.7723,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.77378,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.7748,128,UDP,02-06-0a:02:00:01:01:c0,SERVER,DATAMINING
5.77642,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.77819,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.77981,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.78157,384,UDP,02-06-0a:02:00:01:05:c0,SERVER,DATAMINING
5.7827,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.7843,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.78553,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.78685,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.78814,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.79011,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.79151,192,UDP,02-06-0a:02:00:01:02:c0,SERVER,DATAMINING
5.79286,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.79445,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.79554,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.79727,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.79844,256,UDP,02-06-0a:02:00:01:03:c0,SERVER,DATAMINING
5.79964,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.80081,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.80244,448,UDP,02-06-0a:02:00:01:06:c0,SERVER,DATAMINING
5.80431,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.80544,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.80657,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.80784,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
5.80901,320,UDP,02-06-0a:02:00:01:04:c0,SERVER,DATAMINING
